Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4030","Fertilizers n.e.c.","2020","2020","tonnes","46","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","104","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","106.5","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4021","NPK fertilizers","2020","2020","tonnes","152","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2018","2018","tonnes","48","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2019","2019","tonnes","19","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2020","2020","tonnes","5","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4026","Other NK compounds","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4026","Other NK compounds","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4026","Other NK compounds","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4024","Other NP compounds","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4024","Other NP compounds","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4024","Other NP compounds","2020","2020","tonnes","2.9","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2020","2020","tonnes","0.1","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2018","2018","tonnes","0.1","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2019","2019","tonnes","0.2","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2020","2020","tonnes","0.2","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4011","Phosphate rock","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4011","Phosphate rock","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4011","Phosphate rock","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4027","PK compounds","2018","2018","tonnes","2.2","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4027","PK compounds","2019","2019","tonnes","0.9","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4027","PK compounds","2020","2020","tonnes","4.9","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4025","Potassium nitrate","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4025","Potassium nitrate","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4025","Potassium nitrate","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2019","2019","tonnes","6.1","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4005","Sodium nitrate","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4005","Sodium nitrate","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4005","Sodium nitrate","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4012","Superphosphates above 35%","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4013","Superphosphates, other","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4013","Superphosphates, other","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4013","Superphosphates, other","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","0.4","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","2.8","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","060","Bermuda","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2018","2018","tonnes","0.2","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2019","2019","tonnes","0.5","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","0.6","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","1.55","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","1406.51","I","Imputed value"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","1433.85","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2019","2019","tonnes","0.41","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","0.75","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","4.55","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4013","Superphosphates, other","2018","2018","tonnes","350","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4013","Superphosphates, other","2019","2019","tonnes","550.65","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","2819.3","A","Official figure"
"RFB","Fertilizers by Product","064","Bhutan","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","1274","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4007","Ammonia, anhydrous","2018","2018","tonnes","576000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4007","Ammonia, anhydrous","2019","2019","tonnes","397000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4007","Ammonia, anhydrous","2020","2020","tonnes","533000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2018","2018","tonnes","50000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2019","2019","tonnes","69000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2020","2020","tonnes","67000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4002","Ammonium sulphate","2018","2018","tonnes","894000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4002","Ammonium sulphate","2019","2019","tonnes","835000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4002","Ammonium sulphate","2020","2020","tonnes","920000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","161000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","127000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4030","Fertilizers n.e.c.","2018","2018","tonnes","891000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4030","Fertilizers n.e.c.","2019","2019","tonnes","962000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4030","Fertilizers n.e.c.","2020","2020","tonnes","1020000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2018","2018","tonnes","1604000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2019","2019","tonnes","1507000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","1639000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","1239000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","3200000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","2867000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","3702000","A","Official figure"
"RFB","Fertilizers by Product","124","Canada","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","1203000","A","Official figure"
